id,household_income,anychildren,broadband,hispanic,race,region
5443,2,1,0,0,white,S
6567,1,0,0,0,black,NE
1289,7,0,0,0,white,W
9765,5,1,1,0,white,MW
1545,3,1,1,0,white,NE
1463,4,1,1,0,white,MW
4530,7,1,1,0,white,S
4672,3,0,1,0,white,W
2830,4,1,0,1,white,S
179,4,0,1,0,black,MW
4095,5,0,1,0,white,S
9958,7,0,1,0,white,MW
6435,1,0,1,0,white,W
7983,6,1,1,0,white,W
8053,4,0,1,0,white,MW
9805,4,1,1,0,white,MW
7261,6,1,0,0,white,MW
5888,7,1,0,0,white,S
1790,2,1,0,0,white,MW
372,5,0,1,0,black,MW
1940,6,1,1,1,white,S
3671,4,1,1,0,white,S
2512,6,0,1,0,white,W
1689,7,1,1,0,white,NE
668,3,1,1,0,white,S
3161,5,1,1,0,white,W
2084,4,0,0,1,white,S
8113,1,1,1,0,white,S
602,7,1,0,0,white,S
7063,5,1,0,1,black,S
4553,4,0,0,0,white,MW
2473,7,1,1,0,white,W
7295,4,1,1,1,white,S
134,5,0,1,0,white,W
3311,4,1,1,1,white,S
8625,4,1,1,0,white,MW
3027,5,1,1,0,white,MW
8950,7,1,1,0,white,W
8904,3,1,0,0,white,S
2487,5,1,1,0,white,MW
9749,4,1,0,0,white,W
9735,3,0,1,0,white,NE
728,4,1,1,0,black,S
2427,1,0,1,0,white,NE
6121,5,1,1,0,white,NE
9073,7,1,1,0,white,S
1221,5,0,1,0,white,S
8768,4,1,0,0,white,MW
3199,3,0,1,0,white,W
1328,5,0,1,0,white,NE
6136,6,0,1,0,white,W
9889,3,1,1,1,white,W
3470,7,0,1,0,white,S
3248,1,1,1,0,white,W
7183,4,1,1,0,white,MW
8621,4,1,1,0,white,S
2494,1,1,1,0,white,W
9846,7,1,1,0,white,S
7442,5,0,1,0,white,W
3787,5,1,1,0,white,NE
4823,5,1,1,0,white,S
3946,3,1,0,0,white,NE
6195,1,1,0,0,white,S
543,3,0,1,0,white,W
9639,3,1,1,0,white,W
7970,5,1,1,0,white,S
1626,7,1,1,0,white,NE
604,4,1,1,1,white,MW
4214,5,1,1,1,white,W
1340,5,0,1,1,white,NE
9035,5,0,1,0,white,W
5481,4,1,0,1,white,S
389,5,0,1,0,white,W
6586,4,1,0,0,white,S
1623,6,1,1,0,white,MW
5006,3,1,1,0,white,MW
2305,3,0,0,0,white,MW
3716,7,1,1,0,white,NE
802,3,0,1,0,white,W
1733,4,1,1,0,white,W
9,1,0,1,0,white,W
9146,6,1,1,0,white,S
8703,3,0,1,0,white,W
8702,7,0,1,0,white,S
9215,2,0,1,0,white,MW
6983,2,1,1,0,white,S
3052,2,0,1,0,white,S
8179,2,1,1,1,white,S
4736,5,1,1,0,white,W
7192,6,0,1,0,white,W
942,5,1,1,0,white,MW
9039,5,1,1,0,white,S
4538,4,1,1,0,white,S
2842,5,1,1,0,white,NE
4627,1,0,1,0,white,MW
3050,7,0,1,0,white,S
2179,3,0,1,0,white,W
245,3,1,1,0,white,MW
1579,7,1,1,0,white,NE
3495,5,1,1,1,white,S
2006,5,1,1,0,white,MW
8021,7,1,1,1,white,W
8761,6,1,1,0,white,MW
6594,3,0,1,0,white,S
1043,5,1,0,0,white,MW
2981,5,1,0,0,white,MW
8166,6,0,1,0,white,NE
1932,2,0,1,0,white,W
4719,3,0,1,0,white,NE
1,7,0,1,0,white,MW
8402,7,1,1,0,white,MW
5930,6,0,1,0,white,MW
5855,5,1,0,0,white,W
5474,5,0,1,1,asian,W
3545,5,1,1,0,white,W
2341,4,1,0,0,white,S
9115,4,0,1,0,white,MW
3264,1,1,1,0,white,S
219,7,1,0,0,white,W
364,5,1,1,0,white,NE
8466,1,1,1,0,black,NE
879,2,1,1,0,white,MW
7905,1,1,1,0,white,S
3608,1,1,1,0,white,S
3958,1,1,1,0,white,S
5856,2,0,1,0,white,W
7058,4,1,1,0,white,W
6714,2,1,0,0,white,NE
9674,1,0,1,0,white,NE
9968,5,1,1,0,white,MW
5495,7,1,1,0,white,W
5899,5,0,1,0,white,NE
5535,6,1,1,0,white,W
131,5,1,1,0,white,NE
3487,1,1,0,0,white,S
9864,3,1,1,0,white,NE
7110,4,0,1,0,white,W
1070,3,0,1,1,white,MW
343,5,0,1,0,white,MW
767,6,0,1,0,white,W
824,3,0,0,0,white,MW
6000,7,0,1,0,white,NE
7039,7,1,1,0,white,MW
1267,4,1,1,0,white,W
479,3,0,1,0,white,S
4328,5,0,1,0,white,S
2890,3,0,1,0,white,MW
7962,3,0,1,1,white,W
6416,5,0,1,0,white,MW
7743,5,0,1,1,white,W
6974,5,1,1,0,white,W
4798,5,1,1,1,white,MW
7313,2,1,1,0,white,S
8608,6,0,1,0,white,W
1128,7,1,1,1,white,S
8319,7,1,1,0,white,NE
2409,3,1,1,1,white,W
7719,2,1,1,0,white,S
8807,1,1,1,0,white,S
9000,1,0,1,0,black,MW
1583,5,1,1,0,white,MW
475,4,1,1,0,white,W
3588,7,0,1,0,white,W
261,6,1,1,0,white,MW
7067,6,1,0,0,white,MW
4160,1,0,1,0,white,W
2914,4,0,1,0,white,MW
7276,7,0,1,0,white,S
3745,3,0,0,0,white,S
7521,3,0,0,0,white,S
6716,4,0,1,0,white,W
2020,3,0,0,0,white,MW
7771,4,1,1,0,white,NE
2399,3,0,0,0,white,S
4193,6,1,1,0,white,S
8794,2,0,1,0,white,S
7435,7,0,1,0,white,NE
9366,4,0,1,0,white,S
356,6,1,1,0,white,S
425,7,0,0,0,white,W
5861,6,1,1,0,white,MW
1130,5,1,1,0,white,S
4580,1,1,1,0,black,S
9944,5,1,1,0,white,S
2891,4,1,1,1,white,W
3098,1,0,1,0,white,NE
9209,5,1,0,0,white,MW
550,7,1,1,0,white,NE
5375,2,1,1,0,white,W
8011,5,1,1,0,white,S
1286,3,1,1,0,white,MW
3000,1,0,1,0,white,W
6182,7,1,1,0,white,W
9167,1,1,0,1,white,W
6790,5,0,1,0,white,S
4847,1,0,0,1,white,W
2673,6,1,1,0,white,W
6918,5,1,1,1,white,W
3627,4,1,1,0,white,NE
7499,7,1,1,0,white,MW
48,6,1,1,0,white,NE
3186,1,0,1,0,black,S
3348,1,0,0,0,white,NE
9680,5,1,1,0,white,NE
6322,7,1,1,0,white,W
6919,1,0,1,0,white,W
3740,3,0,0,0,white,NE
9751,5,1,1,1,white,W
4613,3,0,0,0,black,S
4249,4,0,1,0,white,W
5284,6,0,1,0,white,NE
9578,5,1,1,1,black,S
6565,7,0,0,1,white,NE
2091,4,1,1,0,white,S
4233,7,0,1,0,white,W
5319,5,1,1,0,white,NE
4939,6,0,0,1,white,W
464,5,0,0,0,black,MW
3352,5,1,1,0,white,W
1726,5,1,1,0,white,S
7969,5,0,1,0,white,W
2339,7,1,1,0,white,W
1857,7,1,1,0,white,S
393,1,0,1,0,white,NE
2994,4,1,0,0,white,MW
7779,6,1,1,1,white,S
5703,6,1,1,0,white,MW
6267,1,1,1,0,white,S
8502,1,1,1,0,white,W
7365,7,1,1,0,white,W
7510,5,0,0,1,white,W
3692,5,1,1,0,white,MW
9947,4,0,1,0,white,MW
1050,7,0,1,1,white,W
6129,5,0,0,0,white,MW
4192,3,0,1,0,white,S
2022,6,1,1,0,white,MW
2745,4,1,1,0,white,MW
9691,5,1,1,0,white,S
8457,1,0,1,0,white,MW
1060,4,0,1,1,white,MW
3882,6,0,1,0,white,W
2205,5,1,1,0,white,W
6967,4,1,0,0,black,MW
5233,3,0,0,0,white,W
8721,6,1,1,0,white,MW
6174,1,0,1,0,white,S
8700,5,1,1,1,white,S
6054,4,1,1,0,white,S
1167,6,1,1,0,white,MW
5068,1,0,1,0,white,S
8951,3,0,1,0,white,W
3427,4,0,1,0,white,S
5694,4,1,1,0,white,W
5982,4,1,1,0,white,W
2521,1,0,1,0,white,W
539,5,0,1,0,white,W
9002,7,1,1,0,white,W
7496,6,1,1,0,white,W
6118,1,0,1,0,white,W
1567,3,0,1,0,white,W
6803,7,0,1,0,white,S
4484,5,1,1,0,white,MW
9364,4,1,1,0,white,MW
3844,5,0,1,0,black,NE
3316,6,0,1,0,white,W
6459,5,1,1,1,white,S
660,4,1,1,0,white,W
3610,7,1,1,0,white,S
3790,3,0,1,0,white,MW
9161,7,1,1,0,white,S
8694,5,1,1,0,white,W
963,2,1,1,0,asian,NE
2223,4,0,1,1,white,MW
1032,1,0,1,0,white,S
2979,6,0,1,1,white,W
7553,6,1,0,0,white,W
7509,7,1,1,0,white,W
9244,4,0,1,0,white,W
1642,6,1,1,0,white,MW
8889,5,1,1,0,white,MW
5522,4,0,0,0,white,S
158,4,0,1,0,white,MW
9608,5,0,1,0,white,S
2214,7,1,1,0,white,W
3381,4,1,1,1,white,S
8039,7,1,1,0,white,MW
6295,4,1,1,0,white,MW
1356,6,1,1,0,white,NE
7950,5,0,1,0,white,MW
9421,5,1,0,0,white,S
6421,7,1,1,0,white,S
5723,7,0,1,0,white,S
5742,1,1,0,0,white,S
8028,4,1,1,0,white,W
4252,6,0,1,0,white,W
853,4,0,1,0,white,S
283,1,1,1,0,white,S
5239,7,1,1,0,white,W
864,2,1,1,1,white,MW
844,7,1,0,0,white,W
3606,5,1,1,0,white,W
388,4,0,1,0,white,NE
6035,6,0,1,0,white,MW
9814,7,1,1,0,white,W
822,4,1,0,1,white,W
2524,7,0,1,0,white,S
2768,5,1,1,0,white,W
5707,4,1,1,0,white,W
5801,3,0,1,0,white,NE
8646,2,0,0,0,white,W
9117,4,1,1,0,white,W
7835,4,1,1,0,white,W
3792,5,1,1,0,white,W
4495,4,0,1,0,white,S
6580,4,1,1,0,white,S
3926,5,0,1,1,white,S
8984,6,0,1,1,white,W
6645,5,0,1,1,white,W
3690,3,1,1,0,white,W
561,5,1,1,0,white,S
1606,2,0,1,0,black,MW
1500,4,0,1,0,white,S
329,7,1,0,0,white,S
3554,7,1,0,0,white,W
1427,5,1,0,0,white,S
3791,5,1,1,1,white,W
9100,2,0,0,0,white,S
8868,3,1,0,1,white,W
6019,4,1,1,0,white,S
7392,5,1,0,0,white,MW
5551,5,0,1,0,white,W
5796,5,1,1,1,white,S
8919,4,0,1,0,white,W
7782,5,0,0,0,white,MW
5354,4,1,0,0,white,W
6115,5,1,1,1,white,W
8880,5,1,0,0,white,MW
7655,3,1,1,0,white,S
9410,6,1,1,0,white,MW
9086,4,1,1,0,white,S
2,5,1,1,0,white,MW
2628,5,0,1,0,white,S
3202,5,1,1,0,white,S
4671,5,1,1,0,white,S
9172,7,0,1,0,white,W
2870,5,0,1,0,white,S
8450,5,1,1,0,white,MW
6428,2,1,1,0,white,MW
5379,7,0,1,0,white,MW
9164,3,1,1,0,white,S
2692,1,0,1,1,white,W
3637,4,0,1,0,white,W
9804,5,0,1,0,white,NE
4040,7,0,1,0,white,MW
1214,4,1,0,0,white,MW
5611,3,0,1,0,white,NE
7437,4,1,1,0,white,S
6365,5,1,1,0,white,NE
6085,6,0,1,0,white,MW
2584,4,0,1,0,white,W
8426,6,0,1,0,white,MW
65,2,0,0,0,white,S
6168,7,1,1,1,white,S
1173,5,1,1,1,white,W
627,5,0,1,0,white,S
3509,7,0,1,0,white,NE
642,1,1,1,0,white,W
8913,5,1,1,0,white,W
7351,4,1,1,0,white,W
9933,4,1,1,1,white,NE
672,7,0,1,0,white,W
3055,4,1,1,0,white,S
6958,7,1,1,0,white,MW
5528,5,1,1,0,black,S
4706,4,1,1,0,white,W
2030,1,0,1,0,white,MW
8803,4,0,1,0,white,NE
5155,4,0,1,0,white,MW
4650,4,1,1,0,white,W
8826,7,1,1,0,asian,W
2856,4,1,0,0,white,S
9863,4,0,1,0,white,MW
5040,1,1,1,0,white,S
6792,4,1,1,1,white,S
2729,6,0,1,0,white,W
2953,5,1,1,1,white,W
9818,5,1,1,0,white,S
7923,5,0,1,0,white,NE
2423,4,1,1,0,white,W
1968,1,1,1,0,white,S
8715,1,1,1,0,white,S
1402,2,0,1,0,white,MW
8391,5,0,1,0,white,W
1862,5,0,0,0,white,NE
511,7,0,1,0,white,NE
1054,5,0,0,0,white,W
7466,7,1,0,0,white,MW
4476,5,1,1,0,white,MW
6244,5,0,1,0,white,S
1763,1,0,1,0,white,S
8793,5,1,1,0,white,MW
2702,1,1,1,1,white,MW
1316,4,0,1,0,white,MW
4079,4,0,1,0,white,S
3149,4,0,0,0,white,MW
1837,4,1,1,0,white,S
3017,3,1,0,0,white,S
1696,5,1,0,1,white,NE
6696,5,1,1,0,white,S
947,1,0,0,0,white,W
3999,4,1,1,0,asian,W
9141,6,1,1,0,white,W
8252,7,0,1,0,white,NE
1017,6,1,1,0,white,NE
9255,7,1,1,0,white,MW
77,5,0,1,0,white,MW
2551,3,0,0,1,white,W
1397,5,1,1,0,white,S
4964,4,0,1,0,white,NE
9741,6,1,1,0,white,MW
5746,5,1,1,0,asian,S
5787,2,1,1,0,white,S
5286,5,1,1,1,white,S
6281,5,1,0,0,white,W
3220,4,1,1,0,white,S
2689,5,0,1,0,white,S
3460,7,0,0,0,white,S
1762,2,1,1,1,white,S
7456,4,1,1,0,white,W
7050,4,0,1,1,white,S
5401,3,1,1,0,white,MW
8294,4,1,1,0,black,S
8581,7,0,1,0,white,S
670,5,0,1,0,white,S
9157,6,0,1,0,white,S
9477,2,0,1,0,white,S
4003,1,1,1,0,white,NE
6775,6,1,1,0,white,MW
3410,5,1,1,1,white,MW
123,5,1,1,0,white,W
5536,5,1,1,0,white,S
9393,5,0,1,0,white,S
6742,1,0,0,1,white,MW
1287,2,0,1,0,white,S
6986,2,0,0,1,black,S
5492,5,1,1,0,black,S
7766,1,0,1,0,white,S
9101,6,1,1,0,white,MW
2076,4,0,1,0,white,NE
2703,1,0,1,0,white,MW
8066,6,0,1,0,white,W
415,4,0,1,0,white,NE
8746,3,1,0,0,white,W
7304,6,0,1,1,white,W
7470,5,1,1,0,white,NE
4897,5,0,1,0,white,MW
4841,4,0,1,0,white,W
9081,3,1,1,0,white,W
1455,4,0,1,0,white,S
2338,7,0,1,0,white,MW
3462,7,1,1,0,white,S
1510,1,0,1,0,white,W
584,7,1,1,0,white,S
6549,4,1,1,0,white,W
8631,5,0,0,1,white,MW
4701,4,1,1,0,black,W
3076,4,1,1,1,white,W
292,6,0,1,0,white,W
2367,1,1,0,1,white,NE
2175,4,1,1,0,white,MW
1411,1,1,1,0,white,S
9099,4,1,1,0,white,NE
9518,4,0,1,0,white,MW
4874,7,1,1,0,white,MW
657,7,0,1,0,white,NE
1991,3,0,0,0,white,S
6755,5,1,1,0,white,MW
3544,7,0,1,0,white,NE
526,2,1,1,0,white,NE
683,4,1,1,0,white,S
1936,4,1,1,0,white,NE
218,3,1,1,0,white,S
6894,7,0,1,0,white,S
4226,5,1,1,0,white,NE
6554,1,1,1,0,white,S
4313,4,1,1,0,white,S
3112,5,1,1,0,white,S
7745,7,0,1,0,white,NE
7618,7,0,1,0,white,NE
8337,4,1,1,0,white,S
1552,1,1,1,0,white,S
4075,5,1,1,0,white,S
9378,3,1,1,0,white,W
2464,3,0,1,0,white,S
8823,6,0,1,0,white,MW
6335,4,0,0,0,white,NE
5518,5,1,1,0,white,S
6299,1,0,0,0,white,NE
1879,5,0,1,0,white,MW
465,6,1,1,0,white,S
1082,7,1,0,0,white,W
7631,2,0,1,0,white,NE
7205,7,0,1,0,black,NE
9204,4,1,1,0,white,MW
2344,7,1,0,0,white,S
2105,5,0,1,1,white,S
2107,1,1,1,1,white,S
3983,6,1,1,0,white,S
9076,3,0,1,0,white,W
5875,1,0,0,0,white,MW
5279,5,1,1,0,white,S
6405,7,1,1,1,white,NE
9033,4,1,1,0,white,MW
7188,1,1,1,0,white,MW
1022,5,1,1,0,white,MW
1303,6,1,1,0,white,MW
9246,5,1,1,0,white,NE
4777,6,1,1,0,white,MW
1672,2,1,1,0,white,MW
8521,5,1,1,0,white,S
5905,1,1,1,0,white,S
2814,1,0,1,1,white,W
6791,2,1,1,0,white,MW
7314,1,0,1,0,white,S
4339,4,0,1,0,white,S
5406,7,1,1,0,white,S
4683,4,0,1,0,white,S
3974,5,0,1,0,asian,W
2003,3,0,1,0,white,S
9243,4,1,1,0,white,S
4305,5,0,1,1,white,NE
4330,4,1,1,0,white,NE
855,1,1,1,0,white,W
2941,6,1,0,0,white,NE
9066,5,1,1,1,white,W
3342,4,1,1,1,white,MW
3916,6,1,1,0,white,W
2784,3,0,1,0,white,NE
2219,7,0,1,0,white,MW
9930,5,0,1,0,black,NE
6624,5,1,1,0,white,MW
2094,2,0,1,0,white,S
8572,1,1,1,1,black,NE
3881,3,1,0,0,white,MW
750,4,1,1,1,white,MW
1477,3,0,1,0,white,W
5516,5,1,0,0,white,S
4123,5,0,1,0,white,S
3130,7,1,1,0,white,S
6931,7,1,1,1,white,W
8303,5,1,1,0,white,MW
8647,3,0,1,0,white,MW
8881,3,0,1,0,white,MW
735,2,0,1,0,white,S
6215,2,1,1,1,white,MW
9870,5,1,1,1,white,S
1294,6,1,1,0,white,S
7299,3,0,1,1,white,W
7412,3,1,0,0,white,S
4606,5,1,1,0,white,MW
6905,7,1,0,0,white,MW
4477,2,0,1,0,white,S
5726,2,0,1,0,white,S
229,6,0,1,0,white,W
3446,5,1,1,0,white,MW
2078,1,1,1,0,white,S
927,6,0,1,0,white,W
5114,6,1,1,0,white,NE
2266,3,0,0,0,white,MW
1775,4,0,1,1,white,S
6532,5,1,1,0,white,NE
5383,5,1,0,1,white,NE
3655,6,1,1,0,white,NE
4663,1,1,1,0,white,MW
9224,4,1,1,1,white,S
6634,4,0,1,1,white,W
8154,4,1,1,1,white,W
8007,1,0,1,1,white,S
4392,5,1,1,0,white,S
2490,4,1,0,0,white,S
5314,6,1,1,0,white,MW
4636,6,0,1,0,white,MW
1770,5,1,0,0,white,S
7598,6,1,1,0,white,S
9628,4,0,1,0,white,MW
977,6,0,1,0,white,NE
1079,1,0,1,0,white,S
2268,4,1,1,0,white,S
1155,7,1,0,0,white,NE
9315,5,1,0,0,white,MW
241,7,1,1,0,white,MW
220,1,1,1,1,white,MW
9239,5,1,1,0,white,MW
7630,2,0,0,0,white,S
1795,2,0,1,1,white,S
5595,4,0,1,0,white,S
2159,4,1,0,0,white,W
686,5,1,1,0,white,NE
1884,7,0,1,0,white,W
9328,6,0,1,0,white,MW
3041,4,1,1,0,black,NE
7479,5,1,0,1,white,MW
880,1,0,1,0,white,S
2011,6,0,1,0,white,W
9807,3,1,1,0,white,S
5302,5,1,0,1,white,NE
3832,2,0,1,1,black,NE
4248,1,0,1,1,white,NE
1988,4,0,1,0,white,S
536,3,1,1,0,white,W
2647,1,1,0,0,white,NE
132,5,1,1,0,white,NE
7652,5,1,1,0,white,MW
1337,4,1,1,0,white,S
5454,4,0,1,0,white,W
1627,4,0,1,0,white,S
6692,4,1,1,0,white,S
5170,4,1,1,0,white,MW
7722,7,1,1,0,white,NE
4677,5,1,0,0,white,S
548,7,0,1,0,white,S
67,7,0,1,0,white,MW
6308,5,1,1,0,white,S
3930,5,1,0,0,white,W
1853,2,1,1,0,white,MW
2771,5,0,1,0,white,W
6273,5,1,0,0,asian,W
7566,4,1,1,0,white,W
9219,4,1,1,0,white,S
2012,2,1,1,0,white,S
1870,1,0,1,0,black,S
13,7,0,1,0,white,MW
5162,5,0,1,0,white,S
8869,7,1,1,1,white,S
5435,3,0,1,0,white,W
6027,5,0,1,0,white,MW
619,4,1,0,0,white,S
5610,1,0,1,0,white,S
9281,7,1,1,0,white,MW
7788,3,0,1,0,white,MW
3439,5,0,1,0,white,S
9891,1,0,0,0,white,MW
9287,7,0,1,0,white,S
1257,7,1,1,0,asian,W
7673,4,1,1,1,white,S
6730,4,1,1,0,white,S
8221,5,0,1,0,white,S
1815,5,1,1,0,white,MW
7252,2,0,1,0,white,S
1291,4,0,0,0,white,S
699,5,0,1,0,white,S
1394,4,1,1,0,white,MW
8943,3,1,1,0,white,NE
9143,7,1,1,0,white,MW
3270,4,1,1,0,white,MW
8829,4,0,1,1,white,NE
1180,7,0,1,0,white,S
7404,1,1,1,0,white,S
2995,6,1,0,0,white,NE
6315,4,0,0,1,white,S
1380,5,0,1,0,white,MW
3814,2,1,1,0,white,MW
650,6,1,1,0,white,NE
6907,4,1,1,0,white,S
7882,3,1,1,0,white,S
1814,2,1,1,0,white,MW
4384,4,1,1,0,white,S
799,5,0,1,0,white,W
5045,6,1,1,0,white,NE
8253,5,0,1,0,white,MW
7263,4,1,0,0,white,S
7139,3,1,1,0,white,NE
5366,6,1,1,0,white,NE
1231,1,1,1,0,white,S
5724,1,1,1,1,white,W
525,2,1,1,0,white,S
8015,4,1,1,0,white,S
5596,7,0,1,0,white,NE
7686,4,0,1,0,white,NE
25,3,0,1,0,black,W
7620,5,1,1,0,white,S
8460,5,1,1,0,asian,S
5465,4,1,1,0,white,S
630,7,1,1,0,white,NE
8034,5,0,1,0,white,S
4860,7,0,1,0,white,MW
6628,3,1,1,0,white,MW
27,7,1,1,0,white,S
289,5,0,1,0,white,S
1611,4,0,0,0,white,W
9341,6,1,1,0,white,NE
2652,5,1,1,0,white,NE
4684,7,1,1,0,white,MW
2239,4,0,1,0,white,MW
4405,5,1,1,0,white,NE
6683,4,0,1,1,white,MW
7408,4,0,1,1,white,W
547,3,1,1,1,white,NE
6508,7,1,1,0,white,NE
4714,7,1,1,0,white,W
5567,5,1,0,0,white,W
2282,6,1,1,0,white,W
3004,6,1,1,0,white,MW
3767,3,1,1,0,white,S
6114,4,0,1,0,white,MW
5159,3,0,1,0,white,NE
3423,1,0,1,1,white,W
5673,7,1,1,0,white,W
7108,7,1,1,0,white,S
8299,4,1,1,0,white,S
4531,5,1,1,0,white,MW
8801,1,0,1,0,white,NE
9621,7,1,1,0,white,NE
8304,7,1,0,0,white,MW
6771,6,0,1,0,white,S
8654,6,1,1,0,white,S
1875,4,1,1,0,white,S
4053,5,0,1,1,white,W
2539,1,0,1,0,white,S
2211,1,1,0,0,white,MW
454,3,0,1,0,white,W
7227,6,1,1,0,white,S
1684,4,1,1,0,white,MW
9911,7,1,1,0,white,W
209,1,0,1,0,white,MW
5913,4,0,1,0,white,S
7359,6,1,1,0,white,S
4046,6,1,1,0,white,MW
5272,5,1,1,0,white,S
9323,7,1,1,0,white,S
433,7,1,1,0,white,S
5512,3,1,1,0,white,S
3756,2,1,0,0,white,S
9397,7,0,1,1,white,W
2609,5,1,1,0,white,NE
5329,3,1,1,0,white,S
6006,5,1,1,0,white,W
5916,5,0,1,0,white,MW
1371,4,1,1,1,white,S
3836,5,0,1,1,white,S
9543,6,0,1,0,white,NE
3232,5,1,1,0,white,MW
8394,5,1,1,0,white,S
4491,4,1,1,0,white,W
3322,3,1,0,0,white,S
9344,5,1,0,0,white,MW
7971,2,1,1,1,white,W
5149,3,0,1,0,white,W
3940,5,0,1,0,white,NE
9067,5,1,1,1,white,S
7519,5,1,1,0,white,S
3095,1,0,1,0,white,S
9479,7,1,0,0,white,MW
3900,3,0,1,1,black,S
8161,6,1,1,0,white,S
8932,6,1,1,0,white,MW
8778,4,0,1,0,white,W
9862,5,1,1,0,white,S
5716,4,1,0,0,white,S
5322,7,1,1,0,white,S
7904,6,0,1,0,white,MW
6845,7,0,1,0,white,W
5409,4,1,1,0,white,MW
8589,5,1,1,0,white,S
4349,5,1,0,0,white,S
5800,1,0,1,0,white,S
9184,5,1,1,0,white,MW
86,5,1,0,0,white,MW
1334,6,1,1,0,white,MW
2971,4,1,1,0,white,NE
9282,7,1,1,0,white,NE
5181,5,0,0,1,white,NE
9119,4,1,1,0,white,W
7604,7,0,1,0,white,S
217,7,1,1,0,white,S
5709,7,1,0,0,white,NE
3929,5,1,1,0,white,NE
5844,7,1,1,0,white,MW
3022,7,1,0,0,black,S
2843,6,1,1,1,white,W
7405,6,0,1,0,white,MW
6204,7,1,1,0,white,S
629,1,1,1,0,white,S
3493,5,1,1,0,white,MW
7658,2,0,0,1,white,W
4784,4,1,1,0,white,S
2752,7,1,1,0,white,NE
5482,3,1,0,0,white,S
6551,4,1,0,0,white,S
8140,3,1,1,0,white,S
8481,2,1,0,0,white,S
4344,1,1,0,0,white,MW
3040,6,1,1,1,white,W
5659,6,1,1,0,white,W
7174,4,0,0,0,white,MW
1143,5,1,1,0,white,S
6332,4,0,1,0,white,MW
5430,3,1,1,0,black,MW
1224,7,1,1,0,white,MW
4831,2,1,0,0,white,MW
3059,7,1,1,0,white,S
916,6,0,1,0,white,S
3532,6,1,1,0,white,S
2866,4,0,0,1,white,NE
8683,1,1,1,0,white,NE
3302,4,1,1,1,white,W
2063,6,0,1,0,white,MW
2502,7,1,1,0,white,S
9604,6,0,1,0,white,W
1896,4,1,1,0,white,NE
1002,7,0,1,0,white,S
9600,4,1,1,0,white,MW
2232,5,1,1,0,white,S
971,5,1,0,1,white,S
9878,4,0,1,0,black,MW
9049,4,0,1,0,white,NE
9296,7,1,1,1,white,W
7514,7,1,1,0,white,S
6809,2,1,1,0,white,NE
6853,5,1,1,0,white,S
1683,3,1,1,1,white,W
6873,3,0,0,0,white,NE
8347,2,0,0,0,white,MW
2141,7,1,0,0,white,MW
8940,6,1,0,1,white,W
9857,4,1,1,1,white,W
931,5,1,1,0,white,S
5364,4,0,0,1,white,S
1403,5,0,1,1,white,MW
1679,7,1,1,0,white,W
6311,6,1,1,0,white,MW
46,4,1,1,0,white,S
2538,6,1,1,0,white,W
8705,1,0,1,0,white,W
3222,3,0,1,0,white,MW
4372,5,1,1,0,white,S
8591,5,0,1,0,white,S
7121,5,1,1,0,black,MW
654,5,0,1,0,white,S
4786,3,0,1,1,white,MW
7929,6,1,0,0,white,W
5004,5,1,1,0,white,MW
3347,5,1,1,0,white,S
7940,6,1,1,0,white,NE
3938,4,1,1,0,white,NE
4614,1,0,1,0,white,NE
9551,1,0,1,0,white,S
7078,5,0,1,0,white,NE
3099,6,1,1,0,white,S
1918,6,1,1,0,white,NE
6285,2,1,1,0,white,S
5371,5,1,1,0,white,W
8446,1,1,1,0,white,S
6422,4,0,1,0,white,NE
1801,7,1,1,0,white,S
4030,1,1,0,0,black,NE
7440,5,0,1,0,white,W
3826,5,0,1,0,white,MW
2082,7,1,1,0,white,S
3382,5,1,1,0,white,W
1236,3,0,1,0,white,MW
5725,4,1,1,0,white,MW
4600,3,0,1,0,white,NE
3737,7,0,1,0,white,MW
8200,6,0,1,0,white,S
3654,1,0,1,0,white,NE
6826,1,0,1,0,white,S
8798,2,0,1,0,white,W
5798,5,0,1,0,white,MW
8819,6,0,1,0,white,MW
6479,3,1,1,0,white,S
831,5,1,1,0,white,S
5459,3,1,0,1,white,NE
1202,5,0,1,0,white,W
6411,4,0,1,0,white,S
8033,3,1,1,0,white,MW
9068,3,1,1,0,white,W
5441,1,1,1,0,white,S
4366,4,0,1,0,white,MW
1708,7,1,1,0,white,MW
4654,5,1,1,0,white,S
7849,5,0,1,1,white,MW
1353,6,0,1,0,white,NE
4903,5,1,1,0,white,S
1843,5,1,1,0,white,W
1315,7,1,1,1,white,MW
5734,1,1,1,0,white,MW
6385,4,1,1,0,white,NE
5565,4,1,1,0,white,S
7838,2,1,1,0,white,S
5640,6,1,1,0,white,S
2640,4,1,1,0,white,NE
1030,5,1,1,0,white,S
7184,4,0,1,0,white,S
6864,6,1,1,0,white,S
691,3,1,1,0,white,MW
3598,5,1,0,0,white,NE
4221,7,0,1,0,white,W
8421,6,1,1,0,white,NE
1247,7,1,1,0,white,MW
4699,7,0,1,0,white,MW
3511,1,1,1,0,white,NE
1218,4,0,1,0,white,NE
1433,6,0,1,0,white,MW
2294,5,0,1,0,white,MW
6436,1,0,1,0,white,S
3936,4,0,1,0,white,W
4988,2,1,0,1,white,W
5884,6,1,1,0,white,S
3741,4,1,1,0,white,MW
3104,6,1,1,0,white,NE
