auction_id,auction_description,round,bidder_frn,bidder_name,item_name,item_description,round_of_pwb,pwb_amount,net_pwb_amount
73,700 MHz Band,261,7024607,"Public Service Wireless Services, Inc.",WY-CMA376-B,Georgia 6 - Spalding,26,823000,823000
73,700 MHz Band,261,17195561,"Miller, David",WY-CMA377-B,Georgia 7 - Hancock,175,50000,37500
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA393-B,Idaho 6 - Clark,27,2888000,2888000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA394-B,Illinois 1 - Jo Davie,33,6373000,6373000
73,700 MHz Band,261,2477636,BEK Communications Cooperative,WY-CMA584-B,North Dakota 5 - Kidder,21,383000,287250
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA585-B,Ohio 1 - Williams,36,331000,248250
73,700 MHz Band,261,4319703,"Bascom Long Distance, Inc.",WY-CMA586-B,Ohio 2 - Sandusky,27,925000,693750
73,700 MHz Band,261,1700616,"Cross Telephone Company, LLC",WY-CMA601-B,Oklahoma 6 - Seminole,47,2051000,2051000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA602-B,Oklahoma 7 - Beckham,60,2516000,1887000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA641-B,South Dakota 8 - Kingsbury,15,340000,340000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA642-B,South Dakota 9 - Hanson,20,1183000,1183000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA649-B,Tennessee 7 - Bledsoe,30,3164000,3164000
73,700 MHz Band,261,17181199,"Broadband Wireless Unlimited, LLC",WY-CMA650-B,Tennessee 8 - Johnson,244,35000,29750
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA683-B,Virginia 3 - Giles,23,758000,568500
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA684-B,Virginia 4 - Bedford,22,462000,346500
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA707-B,West Virginia 7 - Raleigh,23,553000,414750
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA708-B,Wisconsin 1 - Burnett,24,5043000,3782250
73,700 MHz Band,261,15014202,"Cox Wireless, Inc.",WY-BEA161-A,San Diego CA,30,84119000,84119000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA161-E,San Diego CA,63,14469000,14469000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-BEA163-A,San Fran.-Oakland-San Jose CA,22,103697000,103697000
73,700 MHz Band,261,4964318,QUALCOMM Incorporated,WY-BEA163-E,San Fran.-Oakland-San Jose CA,152,81613000,81613000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA001-B,"New York-Newark, NY-NJ",26,884703000,884703000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA002-B,"Los Angeles-Anaheim, CA",20,483981000,483981000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA006-B,"Boston-Brockton-Lowell, MA-NH",26,293309000,293309000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA007-B,"San Francisco-Oakland, CA",26,250467000,250467000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA061-B,"Charlotte-Gastonia, NC",24,58748000,58748000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA062-B,"New Brunswick-Perth Amboy, NJ",27,45356000,45356000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA065-B,"Omaha, NE-IA",27,15744000,15744000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA066-B,"Youngstown-Warren, OH",21,5468000,5468000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA111-B,"Vallejo-Fairfield-Napa, CA",31,17012000,17012000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA112-B,"Corpus Christi, TX",37,1289000,1289000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA127-B,"Pensacola, FL",69,19446000,19446000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA128-B,"McAllen-Edinburg-Mission, TX",31,8342000,8342000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA129-B,"South Bend-Mishawaka, IN",34,2200000,2200000
73,700 MHz Band,261,15014202,"Cox Wireless, Inc.",WY-BEA038-A,Macon GA,160,2635000,2635000
73,700 MHz Band,261,5411426,"Cellular South Licenses, Inc.",WY-BEA039-A,Columbus GA-AL,26,3299000,3299000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA038-E,Macon GA,160,573000,573000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA002-E,Portland ME,108,425000,425000
73,700 MHz Band,261,4964318,QUALCOMM Incorporated,WY-BEA003-E,Boston-Worcester MA-NH-RI-VT,148,45606000,45606000
73,700 MHz Band,261,17131202,"MetroPCS 700 MHz, LLC",WY-BEA003-A,Boston-Worcester MA-NH-RI-VT,26,313267000,313267000
73,700 MHz Band,261,5411426,"Cellular South Licenses, Inc.",WY-BEA043-A,Chattanooga TN-GA,27,15121000,15121000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA042-E,Asheville NC,34,226000,226000
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-BEA047-A,Lexington KY-TN-VA-WV,102,3925000,2943750
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA046-E,Hickory-Morganton NC-TN,91,421000,421000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA093-E,Joplin MO-KS-OK,89,235000,235000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA094-E,Springfield MO,94,2194000,2194000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-BEA094-A,Springfield MO,81,21928000,21928000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-BEA098-A,Columbia MO,72,10034000,10034000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA097-E,Springfield IL-MO,106,1008000,1008000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA123-E,Topeka KS,124,303000,303000
73,700 MHz Band,261,15014202,"Cox Wireless, Inc.",WY-BEA123-A,Topeka KS,31,1748000,1748000
73,700 MHz Band,261,15014202,"Cox Wireless, Inc.",WY-BEA124-A,Tulsa OK-KS,27,15618000,15618000
73,700 MHz Band,261,17194473,"Bresnan Communications, Inc.",WY-BEA145-A,Great Falls MT,88,317000,317000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA144-E,Billings MT-WY,153,190000,190000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA166-A,Eugene-Springfield OR-CA,36,2721000,2040750
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA165-E,Redding CA-OR,57,83000,83000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA166-E,Eugene-Springfield OR-CA,85,657000,657000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA046-B,"Nashville-Davidson, TN",26,65269000,65269000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA047-B,"Greensboro-Winston-Salem, NC",24,57465000,57465000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA071-B,"Raleigh-Durham, NC",24,42085000,42085000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA072-B,"West Palm Beach-Boca Raton, FL",21,26993000,26993000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA073-B,"Oxnard-Simi Valley-Ventura, CA",31,20220000,20220000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA133-B,"Manchester-Nashua, NH",31,7911000,7911000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA132-B,"Kalamazoo, MI",21,3631000,3631000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA145-B,"Hamilton-Middletown, OH",51,866000,866000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA146-B,"Daytona Beach, FL",26,16553000,16553000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA149-B,"Fayetteville, NC",90,5351000,4013250
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA150-B,"Visalia-Tulare-Porterville, CA",31,4408000,4408000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA162-B,"Brownsville-Harlingen, TX",31,2568000,2568000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA163-B,"Springfield, MO",89,9274000,9274000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA183-B,"Asheville, NC",21,712000,534000
73,700 MHz Band,261,17196205,maxima international llc,WY-CMA184-B,"Houma-Thibodaux, LA",48,113000,84750
73,700 MHz Band,261,17163114,"I-700, LLC",WY-CMA196-B,"Champaign-Urbana-Rantoul, IL",52,819000,819000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA197-B,"Lake Charles, LA",24,3885000,3885000
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA213-B,"Pittsfield, MA",114,170000,127500
73,700 MHz Band,261,4321451,Whidbey Telephone Company,WY-CMA214-B,"Richland-Kennewick-Pasco, WA",27,1129000,959650
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA217-B,"Anderson, IN",19,1094000,1094000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA218-B,"Wilmington, NC",22,1768000,1326000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA090-E,Little Rock AR,40,5610000,5610000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-BEA091-A,Fort Smith AR-OK,97,6277000,6277000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA120-A,Grand Island NE,33,1784000,1338000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA120-E,Grand Island NE,163,211000,211000
73,700 MHz Band,261,15014202,"Cox Wireless, Inc.",WY-BEA159-A,Tucson AZ,73,5508000,5508000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA158-E,Phoenix-Mesa AZ-NM,141,27418000,27418000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA111-E,Minot ND,184,237000,237000
73,700 MHz Band,261,14152201,"LL License Holdings, LLC",WY-BEA112-A,Bismarck ND-MT-SD,141,758000,644300
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA128-E,Abilene TX,88,234000,234000
73,700 MHz Band,261,1649508,"Central Texas Telephone Investments, LP",WY-BEA129-A,San Angelo TX,162,721000,721000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA149-E,Twin Falls ID,133,107000,107000
73,700 MHz Band,261,17190216,Continuum 700 LLC,WY-BEA150-A,Boise City ID-OR,160,3268000,2451000
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-BEA171-A,Anchorage AK,131,1315000,986250
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA170-E,Seattle-Tacoma-Bremerton WA,151,36477000,36477000
73,700 MHz Band,261,7435902,"AST Telecom, LLC",WY-BEA175-A,American Samoa,189,20000,20000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA174-E,Puerto Rico-US Virgin Islands,97,10068000,10068000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA023-B,"Cincinnati, OH-KY-IN",17,35120000,35120000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA024-B,"Kansas City, MO-KS",24,71232000,71232000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA040-B,"Dayton, OH",21,14147000,14147000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA041-B,"Birmingham, AL",18,25042000,25042000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA056-B,"Northeast Pennsylvania, PA",27,10832000,10832000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA057-B,"Tulsa, OK",31,24336000,24336000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA140-B,"Charleston, WV",23,661000,495750
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA141-B,"Duluth, MN-WI",14,1607000,1607000
73,700 MHz Band,261,5411426,"Cellular South Licenses, Inc.",WY-CMA226-B,"Florence, AL",46,205000,205000
73,700 MHz Band,261,17036799,PBP Bidco LLC,WY-CMA378-B,Georgia 8 - Warren,104,326000,326000
73,700 MHz Band,261,7024607,"Public Service Wireless Services, Inc.",WY-CMA379-B,Georgia 9 - Marion,108,216000,216000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA603-B,Oklahoma 8 - Jackson,27,1254000,940500
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA604-B,Oklahoma 9 - Garvin,26,1936000,1452000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA644-B,Tennessee 2 - Cannon,30,378000,378000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA643-B,Tennessee 1 - Lake,51,1079000,1079000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA234-B,"Athens, GA",26,581000,581000
73,700 MHz Band,261,17181199,"Broadband Wireless Unlimited, LLC",WY-CMA235-B,"Petersburg-Hopewell, VA",96,96000,81600
73,700 MHz Band,261,5411426,"Cellular South Licenses, Inc.",WY-CMA252-B,"Pascagoula, MI",73,237000,237000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA253-B,"Sioux City, IA-NE",21,3623000,2717250
73,700 MHz Band,261,4964318,QUALCOMM Incorporated,WY-CMA274-B,"Yuba City, CA",214,985000,985000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA275-B,"St. Joseph, MO",27,1963000,1472250
73,700 MHz Band,261,17181199,"Broadband Wireless Unlimited, LLC",WY-CMA300-B,"Victoria, TX",27,207000,175950
73,700 MHz Band,261,2337509,The World Company,WY-CMA301-B,"Lawrence, KS",29,1495000,1495000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA269-B,"Cumberland, MD-WV",24,517000,387750
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA270-B,"Bellingham, WA",27,3314000,3314000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA287-B,"Bryan-College Station, TX",42,448000,448000
73,700 MHz Band,261,14993794,Midwest AWS Limited Partnership,WY-CMA288-B,"Rochester, MN",25,1519000,1139250
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA456-B,Louisiana 3 - De Soto,24,1188000,1188000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA457-B,Louisiana 4 - Caldwell,22,760000,760000
73,700 MHz Band,261,16655912,USA Choice Internet Services Company LLC,WY-CMA612-B,Pennsylvania 1 - Crawford,234,387000,290250
73,700 MHz Band,261,17195561,"Miller, David",WY-CMA613-B,Pennsylvania 2 - McKean,47,32000,24000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA087-B,"Canton, OH",24,5711000,5711000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA088-B,"Chattanooga, TN-GA",26,9612000,9612000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA104-B,"Newport News-Hampton, VA",20,13064000,13064000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA105-B,"Lancaster, PA",27,19682000,19682000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA258-B,"Jacksonville, NC",65,719000,539250
73,700 MHz Band,261,9403692,"Buffalo-Lake Erie Wireless Systems Co.,",WY-CMA259-B,"State College, PA",104,165000,123750
73,700 MHz Band,261,17181199,"Broadband Wireless Unlimited, LLC",WY-CMA303-B,"Aurora-Elgin, IL",175,309000,262650
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA304-B,"Joliet, IL",174,227000,170250
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA302-B,"Enid, OK",33,879000,659250
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA327-B,Arkansas 4 - Clay,21,1325000,1325000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA328-B,Arkansas 5 - Cross,21,893000,893000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA343-B,California 8 - Tehama,253,524000,393000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA344-B,California 9 - Mendocino,100,360000,270000
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA345-B,California 10 - Sierra,50,210000,157500
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA359-B,Delaware 1 - Kent,83,1080000,1080000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA360-B,Florida 1 - Collier,26,1768000,1768000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA427-B,Iowa 16 - Lyon,21,1214000,910500
73,700 MHz Band,261,4310769,The S&T Telephone Cooperative Associatio,WY-CMA428-B,Kansas 1 - Cheyenne,59,128000,108800
73,700 MHz Band,261,10698868,Bluegrass Wireless LLC,WY-CMA444-B,Kentucky 2 - Union,129,235000,235000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA445-B,Kentucky 3 - Meade,24,3640000,3640000
73,700 MHz Band,261,1960962,Star Telephone Membership Corporation,WY-CMA576-B,North Carolina 12 - Sampson,65,1968000,1672800
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA577-B,North Carolina 13 - Greene,96,360000,270000
73,700 MHz Band,261,16217085,"Toba Inlet PCS, LLC",WY-CMA617-B,Pennsylvania 6 - Lawrence,21,696000,522000
73,700 MHz Band,261,17145137,"MCBRIDE SPECTRUM PARTNERS, LLC",WY-CMA618-B,Pennsylvania 7 - Jefferson,146,83000,62250
73,700 MHz Band,261,1649508,"Central Texas Telephone Investments, LP",WY-CMA666-B,Texas 15 - Concho,26,995000,995000
73,700 MHz Band,261,17164179,Worldcall Inc.,WY-CMA667-B,Texas 16 - Burleson,113,648000,486000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA700-B,Washington 8 - Whitman,24,1241000,1241000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA701-B,West Virginia 1 - Mason,23,174000,130500
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA699-B,Washington 7 - Skamania,104,159000,119250
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA715-B,Wisconsin 8 - Vernon,81,6011000,4508250
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA716-B,Wisconsin 9 - Columbia,34,21187000,21187000
73,700 MHz Band,261,16927360,"AWS Spectrum, LLC",WY-BEA022-A,Fayetteville NC,75,887000,753950
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-BEA023-A,Charlotte-Gastonia NC-SC,27,7811000,5858250
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA022-E,Fayetteville NC,30,173000,173000
73,700 MHz Band,261,14152201,"LL License Holdings, LLC",WY-BEA115-A,Rapid City SD-MT-NE-ND,98,805000,684250
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA114-E,Aberdeen SD,175,199000,199000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA007-E,Rochester NY-PA,34,1616000,1616000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-BEA007-A,Rochester NY-PA,48,1539000,1539000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA006-E,Syracuse NY-PA,8,2050000,2050000
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-BEA011-A,Harrisburg-Lebanon-Carlisle PA,144,1087000,815250
73,700 MHz Band,261,4964318,QUALCOMM Incorporated,WY-BEA010-E,NYC-Long Is. NY-NJ-CT-PA-MA-VT,54,224988000,224988000
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-BEA014-A,Salisbury MD-DE-VA,75,684000,513000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA013-E,Wash.-Balt. DC-MD-VA-WV-PA,89,61108000,61108000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-BEA030-A,Orlando FL,22,66463000,66463000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA030-E,Orlando FL,115,30071000,30071000
73,700 MHz Band,261,5411426,"Cellular South Licenses, Inc.",WY-BEA077-A,Jackson MS-AL-LA,20,12790000,12790000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA076-E,Greenville MS,73,94000,94000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA080-E,Mobile AL,30,744000,744000
73,700 MHz Band,261,15014202,"Cox Wireless, Inc.",WY-BEA081-A,Pensacola FL,70,19427000,19427000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA081-E,Pensacola FL,82,399000,399000
73,700 MHz Band,261,5411426,"Cellular South Licenses, Inc.",WY-BEA082-A,Biloxi-Gulfport-Pascagoula MS,73,4777000,4777000
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-BEA008-A,Buffalo-Niagara Falls NY-PA,66,1025000,768750
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA121-B,"Trenton, NJ",140,2410000,2410000
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-CMA122-B,"Binghamton, NY",110,186000,139500
73,700 MHz Band,261,7466519,Cable Montana LLC,WY-CMA172-B,"Lincoln, NE",28,1770000,1327500
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA173-B,"Biloxi-Gulfport, MS",75,4503000,4503000
73,700 MHz Band,261,15014202,"Cox Wireless, Inc.",WY-CMA174-B,"Lafayette, LA",32,2965000,2965000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA188-B,"Amarillo, TX",24,765000,765000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA189-B,"Racine, WI",27,2990000,2242500
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA190-B,"Boise City, ID",27,3609000,3609000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA277-B,"Sheboygan, WI",27,7294000,5470500
73,700 MHz Band,261,1786607,"East Kentucky Network, LLC",WY-CMA453-B,Kentucky 11 - Clay,41,108000,108000
73,700 MHz Band,261,1786607,"East Kentucky Network, LLC",WY-CMA451-B,Kentucky 9 - Elliott,21,298000,298000
73,700 MHz Band,261,4282224,"Reiter, Scott D",WY-CMA452-B,Kentucky 10 - Powell,96,55000,41250
73,700 MHz Band,261,5464284,"Comporium Wireless, LLC",WY-CMA633-B,South Carolina 9 - Lancaster,22,951000,951000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA634-B,South Dakota 1 - Harding,24,107000,107000
73,700 MHz Band,261,17196205,maxima international llc,WY-CMA723-B,Puerto Rico 1 - Rincon,240,95000,71250
73,700 MHz Band,261,17189325,"VentureTel 700, Inc.",WY-CMA724-B,Puerto Rico 2 - Adjuntas,112,134000,100500
73,700 MHz Band,261,17164179,Worldcall Inc.,WY-CMA731-B,Virgin Islands 2 - St. Croix,139,240000,180000
73,700 MHz Band,261,4242475,Choice Phone LLC,WY-CMA732-B,Guam,152,933000,933000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA191-B,"Yakima, WA",24,1866000,1866000
73,700 MHz Band,261,15014202,"Cox Wireless, Inc.",WY-CMA192-B,"Gainesville, FL",91,8069000,8069000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA709-B,Wisconsin 2 - Bayfield,24,3609000,2706750
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA710-B,Wisconsin 3 - Vilas,24,3704000,2778000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA004-A,Burlington VT-NY,48,2311000,1733250
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-BEA095-A,Jonesboro AR-MO,29,504000,504000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-BEA099-A,Kansas City MO-KS,21,21282000,21282000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA098-E,Columbia MO,77,1984000,1984000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-BEA146-A,Missoula MT,32,3456000,3456000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA145-E,Great Falls MT,131,51000,51000
73,700 MHz Band,261,7028723,Vulcan Spectrum LLC,WY-BEA167-A,Portland-Salem OR-WA,28,43603000,43603000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA048-B,"Toledo, OH-MI",23,11657000,11657000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA049-B,New Haven-Waterbury-Meriden CT,26,29490000,29490000
73,700 MHz Band,261,2623601,Redwood Wireless Corp.,WY-CMA492-B,Minnesota 11 - Goodhue,21,1818000,1363500
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA493-B,Mississippi 1 - Tunica,18,1651000,1651000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA530-B,Montana 8 - Beaverhead,24,580000,580000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA531-B,Montana 9 - Carbon,24,330000,330000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA020-B,"Seattle-Everett, WA",27,219074000,219074000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA036-B,"Memphis, TN-AR-MS",16,32608000,32608000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA037-B,"Louisville, KY-IN",26,34096000,34096000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA052-B,"Akron, OH",24,12398000,12398000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA053-B,"Syracuse, NY",20,10736000,10736000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA102-B,"Des Moines, IA",37,27057000,20292750
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA103-B,"Peoria, IL",18,2777000,2777000
