"minutevol","tropicprice","minuteprice","dmnckprice","tropicad","minutead","dmnckad"
690176.000001731,0.03872395835,0.04447916665,0.0240234375,0,0,1
2122752.00036803,0.03872395835,0.03924479165,0.0240234375,0,1,0
885760.000006006,0.03872395835,0.03841145835,0.0240234375,0,1,1
739328.000004662,0.04809895835,0.04364583335,0.0240234375,0,0,0
1316864.00001438,0.04427083335,0.03924479165,0.0240234375,1,1,0
1201151.99999903,0.04239583335,0.03924479165,0.0240234375,1,0,1
566272.000010443,0.04622395835,0.04447916665,0.0217578125,0,0,1
2263040.00032758,0.04809895835,0.03330729165,0.0217578125,0,1,0
408575.999995347,0.03604166665,0.04447916665,0.0264453125,1,0,0
594943.999994682,0.04809895835,0.04447916665,0.0264453125,0,0,0
626687.999992603,0.04809895835,0.04447916665,0.0272265625,0,0,1
2818047.99976410,0.04809895835,0.03330729165,0.0248828125,0,1,1
456703.999993488,0.04809895835,0.04447916665,0.0248828125,0,0,0
456703.999999999,0.04419270835,0.04471354165,0.0248828125,1,0,0
726015.999984461,0.04419270835,0.04471354165,0.0272265625,0,0,1
626687.999999214,0.04028645835,0.043359375,0.0272265625,1,1,0
580608.000020591,0.04674479165,0.043359375,0.0272265625,1,0,0
1466368.00003907,0.04440104165,0.0395473224,0.0272265625,0,1,0
646143.99999978,0.04809895835,0.04080729165,0.0217578125,0,1,0
734207.999968437,0.04809895835,0.04388020835,0.0272265625,0,1,0
582656.000007999,0.04809895835,0.04471354165,0.0233203125,0,0,1
621568.000011379,0.04627604165,0.04408854165,0.0264453125,1,1,1
3526655.99934529,0.04809895835,0.03893229165,0.0272265625,0,1,0
2416640.00020252,0.04653645835,0.03893229165,0.0287890625,1,1,0
1307647.99995137,0.04809895835,0.03690104165,0.0248828125,0,0,0
971776.00001273,0.04419270835,0.03481770835,0.0295703125,1,0,0
1779712.00055854,0.04419270835,0.03716145835,0.0295703125,0,1,0
799743.99997275,0.04809895835,0.04263020835,0.0295703125,0,0,0
937983.999966371,0.04653645835,0.03763020835,0.0264453125,1,1,0
3360768.00013781,0.044140625,0.03528645835,0.0303515625,0,0,0
559104.00000388,0.04981770835,0.04364583335,0.0299609375,0,0,1
3876863.99983024,0.04981770835,0.03872395835,0.0354296875,0,1,0
624639.999974304,0.04981770835,0.04364583335,0.0354296875,0,0,0
2206719.99911844,0.04981770835,0.04341145835,0.0354296875,0,1,0
574463.999993322,0.04981770835,0.04364583335,0.0354296875,0,1,0
726015.999984461,0.04981770835,0.04364583335,0.0354296875,0,0,0
1640448.00006871,0.04981770835,0.04184895835,0.0338671875,0,1,1
446463.999990906,0.04981770835,0.04364583335,0.0338671875,0,0,0
3517439.99941625,0.04981770835,0.03841145835,0.0338671875,0,1,0
553983.999981322,0.04981770835,0.04364583335,0.033671875,1,0,0
663552.000013878,0.04981770835,0.04364583335,0.032109375,0,0,1
566271.999984493,0.04981770835,0.04364583335,0.0323046875,0,0,0
1632256.00006136,0.04981770835,0.04028645835,0.0323046875,0,1,0
480255.999983456,0.04981770835,0.04364583335,0.0315234375,0,0,1
714752.000017971,0.04981770835,0.04364583335,0.0315234375,0,1,1
813056.000008548,0.05143229165,0.04364583335,0.0315234375,1,0,0
3085311.99964855,0.05143229165,0.03872395835,0.0354296875,0,1,0
604159.999980713,0.048828125,0.0425449869,0.0264453125,1,0,1
555007.999998347,0.05143229165,0.04364583335,0.0299609375,0,0,0
1938431.99925151,0.05143229165,0.03872395835,0.0299609375,0,1,1
591872.000021382,0.050670863,0.040625,0.0252734375,0,0,0
4372479.99838934,0.05025303575,0.035703125,0.0229296875,0,1,0
722943.99998545,0.0489160867,0.035703125,0.0276171875,0,1,1
920576.000007753,0.0491805895,0.040625,0.0330859375,0,0,1
1754111.99997904,0.04263020835,0.035703125,0.0291796875,0,1,1
875520.00001484,0.042109375,0.035703125,0.0260546875,0,0,1
1469439.99998480,0.039453125,0.03252604165,0.0276171875,0,0,1
1243136.00002253,0.03997395835,0.03252604165,0.0256640625,0,0,1
1176576.00000003,0.04263020835,0.03252604165,0.0256640625,0,0,0
745472.000020504,0.04153645835,0.03244791665,0.0213671875,0,0,1
935935.999974562,0.04153645835,0.03244791665,0.0276171875,0,1,1
3339264.00086234,0.04002604165,0.03244791665,0.0276171875,1,1,0
1231872.00003989,0.04002604165,0.03244791665,0.0252734375,0,0,1
1051648.00001956,0.03815104165,0.03174479165,0.0252734375,0,0,0
920576.000025271,0.04263020835,0.03174479165,0.0276171875,0,0,0
974848.00001921,0.04263020835,0.03174479165,0.0276171875,0,0,0
1027072.00000213,0.04263020835,0.03244791665,0.0276171875,0,1,1
740352.00001427,0.04263020835,0.03244791665,0.0205859375,0,0,1
1613824.00003472,0.04122395835,0.03244791665,0.0276171875,0,1,0
8689664.0015825,0.04122395835,0.03018229165,0.0276171875,0,1,0
1611776.00000943,0.03052083335,0.03018229165,0.0260546875,1,0,1
950271.999965594,0.04122395835,0.03244791665,0.0260546875,0,1,0
1006592.00002737,0.03544270835,0.03002604165,0.0244921875,1,0,0
951296.000003205,0.04122395835,0.03002604165,0.0198046875,1,0,1
975872.000020334,0.03544270835,0.03002604165,0.0260546875,1,0,1
1751039.99996417,0.03544270835,0.03002604165,0.0256640625,0,0,1
10175487.9955097,0.04122395835,0.02643229165,0.0260546875,0,1,0
870399.99999277,0.03778645835,0.03002604165,0.0260546875,1,0,0
914431.999989806,0.04122395835,0.03002604165,0.0244921875,0,0,1
615424.000009434,0.04122395835,0.03002604165,0.0244921875,0,0,0
875520.000003555,0.03544270835,0.03002604165,0.0244921875,0,0,0
898048.000001026,0.03544270835,0.02635416665,0.0213671875,0,1,1
1390591.99997142,0.04122395835,0.03002604165,0.0221484375,0,1,0
5472256.00122386,0.04122395835,0.02877604165,0.0244921875,1,1,0
721920.000009498,0.03544270835,0.02877604165,0.0244921875,0,1,0
854015.99997664,0.03544270835,0.03002604165,0.0244921875,0,0,1
922624.000002522,0.03528645835,0.03002604165,0.0241015625,1,0,1
862207.999987004,0.04106770835,0.03002604165,0.0241015625,1,0,0
788480.000021243,0.03700520835,0.03002604165,0.0198046875,0,0,1
697343.999996348,0.03700520835,0.03002604165,0.0198046875,0,0,0
1382400.00003495,0.04122395835,0.03002604165,0.0237109375,0,0,1
10099712.0009691,0.04122395835,0.02565104165,0.0237109375,0,1,0
1319935.99999773,0.04122395835,0.03002604165,0.0229296875,1,0,1
822272.000025057,0.03544270835,0.03002604165,0.0229296875,1,0,0
1289216.00001627,0.04122395835,0.03002604165,0.0229296875,0,1,0
956415.999981187,0.03934895835,0.03002604165,0.0240234375,1,0,1
1106944.00001140,0.04122395835,0.03002604165,0.0240234375,0,0,0
1212415.99999154,0.04122395835,0.02955729165,0.0240234375,0,1,0
1252352.00001314,0.04122395835,0.02955729165,0.0240234375,0,0,1
20638720.0067800,0.04122395835,0.02877604165,0.0240234375,0,1,0
1617920.00003198,0.04122395835,0.03002604165,0.0240234375,1,0,1
4645887.99866392,0.04122395835,0.02721354165,0.0240234375,0,0,0
1013759.99997826,0.04122395835,0.03002604165,0.0240234375,0,1,1
1008639.99998186,0.04122395835,0.03002604165,0.0240234375,0,0,0
1265664.00002256,0.03544270835,0.03002604165,0.0240234375,1,0,1
889855.999978111,0.04122395835,0.03002604165,0.0240234375,0,0,1
1088512.00004152,0.04122395835,0.03002604165,0.0240234375,0,0,0
1058816.00001581,0.04122395835,0.03002604165,0.0240234375,0,0,1
1367040.00000157,0.04122395835,0.03002604165,0.0240234375,0,1,1
1250303.99995377,0.03856770835,0.03002604165,0.0240234375,0,1,1
1505279.99996134,0.03856770835,0.03002604165,0.0240234375,0,0,0
933888.000014447,0.03778645835,0.02971354165,0.0240234375,0,0,0
1277951.99997829,0.03778645835,0.03471354165,0.0240234375,0,0,0
1162240.00000421,0.04013020835,0.03471354165,0.0240234375,1,1,0
993279.999989045,0.04013020835,0.03502604165,0.0240234375,1,0,0
773120.000029418,0.04013020835,0.03315104165,0.0240234375,0,1,1
982015.999983017,0.03544270835,0.03111979165,0.0240234375,1,0,0
14414848.0004926,0.04013020835,0.03111979165,0.0240234375,1,1,0
1763327.999939,0.03544270835,0.03111979165,0.0240234375,1,0,0
821247.999988199,0.03388020835,0.036796875,0.0240234375,0,0,1
1168383.99997923,0.03388020835,0.034765625,0.0240234375,0,1,0
1006592.00002470,0.03388020835,0.034765625,0.0240234375,0,1,1
840703.999985608,0.04013020835,0.036796875,0.0240234375,0,0,0
1145856.00003055,0.03942708335,0.034765625,0.0240234375,1,1,0
1153023.99998828,0.03942708335,0.034765625,0.0240234375,1,0,1
732160.000009656,0.04013020835,0.036796875,0.0217578125,0,0,1
2866175.9994708,0.04013020835,0.0275,0.0217578125,0,1,0
627712.000002284,0.03005208335,0.036796875,0.0241015625,1,0,0
707584.000023122,0.04013020835,0.036796875,0.0241015625,0,0,0
785408.000004932,0.04013020835,0.036796875,0.0248828125,0,0,1
3228672.00026183,0.04013020835,0.0275,0.0248828125,0,1,1
662528.000027196,0.04013020835,0.036796875,0.0248828125,0,0,0
652287.999982729,0.03934895835,0.037109375,0.0248828125,1,0,0
747520.000009621,0.03934895835,0.037109375,0.0248828125,0,0,1
924671.999981486,0.03544270835,0.037109375,0.0248828125,1,1,0
711680.000011085,0.04013020835,0.037109375,0.0248828125,1,0,0
2644992.00087017,0.04013020835,0.0348782195,0.0248828125,0,1,0
832511.999989224,0.04013020835,0.036328125,0.0217578125,0,1,0
766975.999995443,0.04013020835,0.037109375,0.0248828125,0,1,0
3537919.99955695,0.04013020835,0.037109375,0.0248828125,1,1,0
2660351.99982958,0.04278645835,0.035546875,0.02859375,0,1,0
651264.000010117,0.05875,0.04841145835,0.0311328125,0,0,1
1769471.99995092,0.05875,0.03997395835,0.0381640625,0,1,0
784384.000033566,0.05875,0.04841145835,0.0369921875,0,0,1
824319.999964612,0.05875,0.04841145835,0.0369921875,0,0,0
2556928.00039956,0.05875,0.04528645835,0.0381640625,0,1,0
880639.999983488,0.05875,0.047265625,0.0381640625,0,1,0
999423.999966891,0.05875,0.047265625,0.0381640625,0,0,0
1608704.00003681,0.05875,0.04372395835,0.0350390625,0,1,1
625664.00002475,0.05875,0.04841145835,0.0350390625,0,0,0
2760704.00018818,0.05875,0.03841145835,0.0350390625,0,1,0
707584.000023122,0.05875,0.04841145835,0.03484375,1,0,0
861183.999999003,0.05875,0.04841145835,0.03328125,0,0,1
712704.000006872,0.055859375,0.04841145835,0.0334765625,0,0,0
1657855.99997857,0.055859375,0.04216145835,0.0334765625,0,1,0
712704.000014496,0.055859375,0.04841145835,0.0315234375,0,0,1
724991.99998087,0.05875,0.04674479165,0.0315234375,0,1,1
1044479.99999975,0.0555838295,0.04674479165,0.0315234375,1,0,0
3073023.99887471,0.05550647465,0.04059895835,0.0381640625,0,1,0
576512.000013145,0.051328125,0.04565201525,0.0283984375,1,0,1
657408.000022646,0.056015625,0.04841145835,0.0311328125,0,0,0
2580480.00087212,0.056015625,0.03893229165,0.0311328125,0,1,1
888831.99999753,0.056015625,0.04674479165,0.0283984375,0,0,0
3496960.00148858,0.0571875,0.04059895835,0.0260546875,0,1,0
1204223.99995210,0.051953125,0.037890625,0.0307421875,0,1,1
1107968.00003438,0.04986979165,0.045703125,0.0377734375,0,0,1
2219008.00019772,0.05299479165,0.03997395835,0.0326953125,0,1,1
1142784.00002919,0.047265625,0.03997395835,0.0264453125,0,0,1
1598463.99994655,0.039453125,0.036640625,0.0326953125,0,0,1
1132544.00001269,0.04518229165,0.036640625,0.0287890625,0,0,1
1215487.9999765,0.05299479165,0.036640625,0.0287890625,0,0,0
787456.00000169,0.04674479165,0.0403125,0.0244921875,0,0,1
1040384.00000741,0.04674479165,0.04,0.0307421875,0,1,1
3046399.99984881,0.04518229165,0.036328125,0.0307421875,1,1,0
1028096.00001367,0.04518229165,0.04,0.0252734375,0,0,1
1001471.99999267,0.03815104165,0.03950520835,0.0283984375,0,0,0
879616.000006343,0.05299479165,0.03950520835,0.0307421875,0,0,0
1141760.00003351,0.05299479165,0.03950520835,0.0307421875,0,0,0
1837055.99996418,0.05299479165,0.036328125,0.0323046875,0,1,1
705535.999987691,0.05299479165,0.0403125,0.0252734375,0,0,1
1718271.99997822,0.05122395835,0.04,0.0307421875,0,1,0
5079040.000578,0.05122395835,0.033984375,0.0307421875,0,1,0
1805311.99997244,0.03794270835,0.033984375,0.0291796875,1,0,1
838655.999989191,0.05122395835,0.0403125,0.0291796875,0,1,0
1042432.00001576,0.04028645835,0.035859375,0.0268359375,1,0,0
753663.999996417,0.048828125,0.03544270835,0.0221484375,1,0,1
986112.000029148,0.04028645835,0.03544270835,0.0315234375,1,0,1
1590271.99998565,0.04028645835,0.03544270835,0.0287890625,0,0,1
8289280.0015568,0.05122395835,0.02997395835,0.0315234375,0,1,0
768000.000017231,0.04263020835,0.0371875,0.0315234375,1,0,0
754688.000020685,0.047265625,0.0371875,0.0268359375,0,0,1
755712.000022597,0.047265625,0.0371875,0.0268359375,0,0,0
757760.000006823,0.04028645835,0.0371875,0.0307421875,0,0,0
1504255.99996521,0.04028645835,0.032734375,0.0254296875,0,1,1
1330175.99999125,0.05122395835,0.03635416665,0.0244921875,0,1,0
2958336.00058109,0.04986979165,0.03190104165,0.0291796875,1,1,0
1631232.00001782,0.03893229165,0.03190104165,0.0291796875,0,1,0
659456.000008177,0.04028645835,0.03635416665,0.0268359375,0,0,1
613376.000013502,0.03528645835,0.0371875,0.0241015625,1,0,1
642048.000019777,0.04622395835,0.0371875,0.0264453125,1,0,0
700416.00002333,0.04184895835,0.0371875,0.0221484375,0,0,1
619519.99998667,0.04184895835,0.0371875,0.0221484375,0,0,0
1050624.00004827,0.05122395835,0.0371875,0.0260546875,0,0,1
5495808.00151319,0.05122395835,0.029609375,0.0260546875,0,1,0
518144.000007509,0.04934895835,0.0371875,0.0237109375,1,0,1
663552.000013878,0.03841145835,0.0371875,0.0237109375,1,0,0
2002943.99923349,0.05122395835,0.035078125,0.0237109375,0,1,0
758783.999983148,0.04419270835,0.035078125,0.0240234375,1,0,1
1065983.99997385,0.05122395835,0.034296875,0.0240234375,0,0,0
1518592.00002256,0.04809895835,0.03216145835,0.0240234375,0,1,0
1004543.99996313,0.04770833335,0.033515625,0.0240234375,0,0,1
12568575.9960514,0.04770833335,0.03190104165,0.0240234375,0,1,0
1078272.00003974,0.046875,0.03635416665,0.0240234375,1,0,1
2279424.00063966,0.046875,0.03033854165,0.0240234375,0,0,0
839679.999989821,0.04770833335,0.03635416665,0.0240234375,0,1,1
859136.00000913,0.04809895835,0.03635416665,0.0240234375,0,0,0
1146879.99998616,0.04028645835,0.035078125,0.0240234375,1,0,1
976896.000004422,0.04809895835,0.035078125,0.0240234375,0,0,1
967680.00002559,0.044140625,0.03424479165,0.0240234375,0,0,0
909312.000000485,0.044140625,0.03635416665,0.0240234375,0,0,1
1279999.99996683,0.04809895835,0.036875,0.0240234375,0,1,1
1862656.00006791,0.04341145835,0.034765625,0.0240234375,0,1,1
1439743.9999651,0.04341145835,0.034765625,0.0240234375,0,0,0
843775.999998598,0.04263020835,0.034765625,0.0240234375,0,0,0
1766400.00003291,0.04263020835,0.038671875,0.0240234375,0,0,0
1331199.99996487,0.044140625,0.038671875,0.0240234375,1,1,0
834560.000022381,0.044140625,0.038984375,0.0240234375,1,0,0
818175.999985524,0.044140625,0.04,0.0240234375,0,1,1
854016.000010863,0.04028645835,0.034765625,0.0240234375,1,0,0
7647231.99931021,0.04809895835,0.034765625,0.0240234375,1,1,0
945151.999990388,0.04028645835,0.035078125,0.0240234375,1,0,0
632831.999989275,0.03872395835,0.04447916665,0.0240234375,0,0,1
1661951.99998195,0.03872395835,0.03924479165,0.0240234375,0,1,0
1522688.00005117,0.03872395835,0.03841145835,0.0240234375,0,1,1
1179647.99997078,0.04809895835,0.04364583335,0.0240234375,0,0,0
1869824.00002657,0.04427083335,0.03924479165,0.0240234375,1,1,0
887807.999990307,0.04239583335,0.03924479165,0.0240234375,1,0,1
579584.000016913,0.04622395835,0.04447916665,0.0217578125,0,0,1
2663424.00072682,0.04809895835,0.03330729165,0.0217578125,0,1,0
591872.000010387,0.03604166665,0.04447916665,0.0264453125,1,0,0
793600.000013175,0.04809895835,0.04447916665,0.0264453125,0,0,0
652287.999981567,0.04809895835,0.04447916665,0.0272265625,0,0,1
2623488.00047499,0.04809895835,0.03330729165,0.0248828125,0,1,1
695295.99999287,0.04809895835,0.04447916665,0.0248828125,0,0,0
562175.999990591,0.04419270835,0.04471354165,0.0248828125,1,0,0
700416.000012796,0.04419270835,0.04471354165,0.0272265625,0,0,1
613376.000013552,0.04028645835,0.043359375,0.0272265625,1,1,0
655359.999983418,0.04674479165,0.043359375,0.0272265625,1,0,0
1485823.99998950,0.04440104165,0.03960052055,0.0272265625,0,1,0
673792.000016298,0.04809895835,0.04080729165,0.0217578125,0,1,0
777216.000010373,0.04809895835,0.04388020835,0.0272265625,0,1,0
593920.000010147,0.04638020835,0.04111979165,0.028203125,0,0,0
873472.000035427,0.04473958335,0.03763020835,0.025390625,1,1,0
4374527.99921444,0.0425,0.03528645835,0.028203125,0,0,0
486400.000005479,0.051484375,0.04364583335,0.0311328125,0,0,1
3162111.99879692,0.051484375,0.03872395835,0.0366015625,0,1,0
572415.999992151,0.051484375,0.04364583335,0.0354296875,0,0,1
561151.999999853,0.051484375,0.04364583335,0.0354296875,0,0,0
1920000.00064128,0.051484375,0.04341145835,0.0366015625,0,1,0
670720.000008128,0.051484375,0.044375,0.0366015625,0,1,0
623616.000007132,0.051484375,0.044375,0.0366015625,0,0,0
1186815.99997028,0.051484375,0.042578125,0.0350390625,0,1,1
430080.000000457,0.051484375,0.044375,0.0350390625,0,0,0
2966528.00128796,0.051484375,0.03841145835,0.0350390625,0,1,0
472064.000014706,0.051484375,0.044375,0.03484375,1,0,0
571391.999998866,0.05875,0.04841145835,0.03328125,0,0,1
505855.999992896,0.055859375,0.04841145835,0.0334765625,0,0,0
1746944.00021529,0.053387945,0.044375,0.0334765625,0,1,0
517119.999989108,0.0533613497,0.044375,0.0315234375,0,0,1
752639.999993836,0.05664784945,0.04385416665,0.0315234375,0,1,1
1013760.00003140,0.0504582657,0.04385416665,0.0315234375,1,0,0
2712575.99936746,0.0504777458,0.039453125,0.0381640625,0,1,0
556032.000017191,0.047265625,0.04328388995,0.0283984375,1,0,1
441344.000001827,0.05564943255,0.044375,0.0311328125,0,0,0
2685952.00032630,0.0556926407,0.03893229165,0.0311328125,0,1,1
473087.999998085,0.0558465938,0.044748121,0.0283984375,0,0,0
3575807.99942727,0.0571875,0.03997395835,0.0260546875,0,1,0
1079296.00003720,0.051953125,0.037890625,0.0307421875,0,1,1
1366016.0000344,0.04986979165,0.0437224064,0.0377734375,0,0,1
3039232.00106626,0.05299479165,0.03997395835,0.0326953125,0,1,1
1630208.00000983,0.047265625,0.03997395835,0.0264453125,0,0,1
1238015.99996874,0.039453125,0.036640625,0.0326953125,0,0,1
966656.00000544,0.04518229165,0.036640625,0.0287890625,0,0,1
1084416.00003446,0.05299479165,0.036640625,0.0287890625,0,0,0
503808.000012909,0.04674479165,0.0425019513,0.0244921875,0,0,1
859136.000019166,0.04674479165,0.04220432955,0.0307421875,0,1,1
3307519.99925531,0.04518229165,0.036328125,0.0307421875,1,1,0
952320.000002463,0.04518229165,0.04,0.0252734375,0,0,1
811008.000018156,0.03815104165,0.03950520835,0.0283984375,0,0,0
757760.000006526,0.05299479165,0.03950520835,0.0307421875,0,0,0
821248.000032937,0.05299479165,0.03950520835,0.0307421875,0,0,0
2508799.99932538,0.05299479165,0.036328125,0.0323046875,0,1,1
461823.999998172,0.05299479165,0.0403125,0.0252734375,0,0,1
948223.99998933,0.05122395835,0.04,0.0307421875,0,1,0
4943872.00000342,0.05122395835,0.04,0.0307421875,0,1,0
1534975.99997822,0.03794270835,0.04,0.0291796875,1,0,1
612352.000010965,0.05122395835,0.0403125,0.0291796875,0,1,0
805887.999995733,0.04028645835,0.035859375,0.0268359375,1,0,0
1143808.00002167,0.048828125,0.03544270835,0.0221484375,1,0,1
743424.000014024,0.04028645835,0.03544270835,0.0315234375,1,0,1
1672192.00002327,0.04028645835,0.03544270835,0.0287890625,0,0,1
9782272.00197458,0.05122395835,0.02997395835,0.0315234375,0,1,0
657408.000019608,0.04263020835,0.0371875,0.0315234375,1,0,0
681984.00003085,0.047265625,0.0371875,0.0268359375,0,0,1
683007.999992267,0.047265625,0.0371875,0.0268359375,0,0,0
973824.000038941,0.04028645835,0.0371875,0.0307421875,0,0,0
1740799.99997041,0.04028645835,0.032734375,0.0254296875,0,1,1
1252352.00004453,0.05122395835,0.03635416665,0.0244921875,0,1,0
3400703.99889033,0.04986979165,0.03190104165,0.0291796875,1,1,0
1328127.99996595,0.03893229165,0.03190104165,0.0291796875,0,1,0
658431.999994495,0.04028645835,0.03635416665,0.0268359375,0,0,1
580607.999995608,0.03528645835,0.0371875,0.0241015625,1,0,1
489472.000013251,0.04622395835,0.0371875,0.0264453125,1,0,0
423935.999989381,0.04184895835,0.0371875,0.0221484375,0,0,1
439296.000004807,0.04184895835,0.0371875,0.0221484375,0,0,0
1158144.00004146,0.05122395835,0.0371875,0.0260546875,0,0,1
4741120.00004409,0.05122395835,0.029609375,0.0260546875,0,1,0
453632.000009421,0.04934895835,0.0371875,0.0237109375,1,0,1
744448.000018301,0.03841145835,0.0371875,0.0237109375,1,0,0
1741824.00024039,0.05122395835,0.035078125,0.0237109375,0,1,0
615423.999980271,0.04419270835,0.035078125,0.0240234375,1,0,1
940032.000019938,0.05122395835,0.034296875,0.0240234375,0,0,0
1489920.00002593,0.04809895835,0.03216145835,0.0240234375,0,1,0
830464.000031714,0.04770833335,0.033515625,0.0240234375,0,0,1
10621952.0016499,0.04770833335,0.03190104165,0.0240234375,0,1,0
880640.000001281,0.046875,0.03635416665,0.0240234375,1,0,1
1969151.99963238,0.046875,0.03033854165,0.0240234375,0,0,0
731136.00000561,0.04770833335,0.03635416665,0.0240234375,0,1,1
756736.000001644,0.04809895835,0.03635416665,0.0240234375,0,0,0
748544.000016387,0.04028645835,0.035078125,0.0240234375,1,0,1
677888.000007999,0.04809895835,0.035078125,0.0240234375,0,0,1
648191.999997122,0.044140625,0.03424479165,0.0240234375,0,0,0
488448.000014507,0.044140625,0.03635416665,0.0240234375,0,0,1
681983.999978491,0.04809895835,0.036875,0.0240234375,0,1,1
1690623.99995064,0.04341145835,0.034765625,0.0240234375,0,1,1
883712.000003299,0.04341145835,0.034765625,0.0240234375,0,0,0
544768.000014956,0.04263020835,0.034765625,0.0240234375,0,0,0
1202176.00000295,0.04263020835,0.038671875,0.0240234375,0,0,0
832511.999989224,0.044140625,0.038671875,0.0240234375,1,1,0
550912.000023212,0.044140625,0.038984375,0.0240234375,1,0,0
679935.999982352,0.044140625,0.04,0.0240234375,0,1,1
695295.99999287,0.04028645835,0.034765625,0.0240234375,1,0,0
7248896.00074107,0.04809895835,0.034765625,0.0240234375,1,1,0
680960.000010754,0.04028645835,0.035078125,0.0240234375,1,0,0
973824.000021306,0.03872395835,0.04447916665,0.0240234375,0,0,1
1491967.99996101,0.03872395835,0.03924479165,0.0240234375,0,1,0
563199.999981045,0.03872395835,0.03841145835,0.0240234375,0,1,1
1142784.00002960,0.04809895835,0.04364583335,0.0240234375,0,0,0
1477632.00005453,0.04427083335,0.03924479165,0.0240234375,1,1,0
895999.999995567,0.04239583335,0.03924479165,0.0240234375,1,0,1
418815.999991161,0.04622395835,0.04447916665,0.0217578125,0,0,1
2720768.00032028,0.04809895835,0.03330729165,0.0217578125,0,1,0
332800.000004468,0.03604166665,0.04447916665,0.0264453125,1,0,0
284672.000004351,0.04809895835,0.04447916665,0.0264453125,0,0,0
393216.000003356,0.04809895835,0.04447916665,0.0272265625,0,0,1
2470911.99923157,0.04809895835,0.03330729165,0.0248828125,0,1,1
438271.999994767,0.04809895835,0.04447916665,0.0248828125,0,0,0
259071.999999847,0.04419270835,0.04471354165,0.0248828125,1,0,0
301056.000002437,0.04419270835,0.04471354165,0.0272265625,0,0,1
317440.000005381,0.04028645835,0.043359375,0.0272265625,1,1,0
347135.999986594,0.04674479165,0.043359375,0.0272265625,1,0,0
1894399.99945218,0.04440104165,0.03945858945,0.0272265625,0,1,0
649215.999993726,0.04809895835,0.04080729165,0.0217578125,0,1,0
514047.999990261,0.04809895835,0.04388020835,0.0272265625,0,1,0
2562048.00067779,0.044140625,0.04158854165,0.0248828125,1,1,0
467968.000018172,0.04627604165,0.04408854165,0.0264453125,1,1,1
4610047.99963594,0.04809895835,0.03893229165,0.0272265625,0,1,0
1553408.00005346,0.04653645835,0.03893229165,0.0287890625,1,1,0
963583.99999812,0.04638020835,0.03690104165,0.023828125,0,0,0
1177599.99997413,0.04247395835,0.03330729165,0.029296875,1,0,0
1942527.99933796,0.04247395835,0.03565104165,0.028203125,0,1,0
712703.999991207,0.04638020835,0.04111979165,0.028203125,0,0,0
723967.999997284,0.04473958335,0.03763020835,0.025390625,1,1,0
483327.999991439,0.05875,0.04841145835,0.0311328125,0,0,1
2569215.99951545,0.05875,0.03997395835,0.0381640625,0,1,0
491519.999990243,0.05875,0.04841145835,0.0369921875,0,0,1
591872.000010387,0.05875,0.04841145835,0.0369921875,0,0,0
1892351.99923742,0.05875,0.04528645835,0.0381640625,0,1,0
587776.000024849,0.05875,0.047265625,0.0381640625,0,1,0
854016.000040289,0.05875,0.047265625,0.0381640625,0,0,0
1430528.00001961,0.05875,0.04372395835,0.0350390625,0,1,1
470016.000007905,0.05875,0.04841145835,0.0350390625,0,0,0
2840575.99949833,0.05875,0.03841145835,0.0350390625,0,1,0
466944.000002162,0.05875,0.04841145835,0.03484375,1,0,0
590847.999986974,0.05875,0.04841145835,0.03328125,0,0,1
471039.99998014,0.055859375,0.04841145835,0.0334765625,0,0,0
1528831.99996647,0.055859375,0.04216145835,0.0334765625,0,1,0
377855.999996164,0.055859375,0.04841145835,0.0315234375,0,0,1
616448.000013922,0.05875,0.04674479165,0.0315234375,0,1,1
972800.00001245,0.0532665505,0.04674479165,0.0315234375,1,0,0
2394111.99943442,0.05301309865,0.04059895835,0.0381640625,0,1,0
671743.999988508,0.047265625,0.0455458435,0.0283984375,1,0,1
496639.999995391,0.0571875,0.04841145835,0.0311328125,0,0,0
2756608.00048767,0.0571875,0.03893229165,0.0311328125,0,1,1
579584.000003212,0.0571875,0.04674479165,0.0283984375,0,0,0
1645567.99994660,0.0571875,0.04059895835,0.0260546875,0,1,0
905216.00002774,0.051953125,0.037890625,0.0307421875,0,1,1
982016.00000383,0.04986979165,0.045703125,0.0377734375,0,0,1
2387968.00092344,0.05299479165,0.03997395835,0.0326953125,0,1,1
979968.000011559,0.047265625,0.03997395835,0.0264453125,0,0,1
1073151.99997315,0.039453125,0.036640625,0.0326953125,0,0,1
906240.000006327,0.04518229165,0.036640625,0.0287890625,0,0,1
805888.000005898,0.05299479165,0.036640625,0.0287890625,0,0,0
569343.999974573,0.04674479165,0.0403125,0.0244921875,0,0,1
739328.000017506,0.04674479165,0.04,0.0307421875,0,1,1
795647.999979251,0.03815104165,0.03950520835,0.0283984375,0,0,0
677888.0000186,0.05299479165,0.03950520835,0.0307421875,0,0,0
924671.99998907,0.05299479165,0.03950520835,0.0307421875,0,0,0
1849343.99995672,0.05299479165,0.036328125,0.0323046875,0,1,1
518144.000000072,0.05299479165,0.0403125,0.0252734375,0,0,1
1162240.00000878,0.05122395835,0.04,0.0307421875,0,1,0
5168128.00121407,0.05122395835,0.033984375,0.0307421875,0,1,0
1429503.99998319,0.03794270835,0.033984375,0.0291796875,1,0,1
717824.000025392,0.05122395835,0.0403125,0.0291796875,0,1,0
